Body,Head,Head_Coverage,Std_Confidence,PCA_Confidence,Positive_Examples,Body_size,PCA_Body_size,Functional_variable,F1_Score
?a  daughter  ?f  ?f  mother  ?b   ,?a  sister  ?b,0.633153507,0.586285195,0.682707562,1291,2202,1891,?b,0.6569974556116607
?b  nephew  ?f  ?a  niece  ?f   ,?a  sister  ?b,0.412947523,0.266118837,0.338832998,842,3164,2485,?b,0.37223695833099124
?e  sister  ?b  ?a  sister  ?e   ,?a  sister  ?b,0.705738107,0.624837169,0.624837169,1439,2303,2303,?b,0.6628281898622909
?a  mother  ?f  ?b  uncle  ?f   ,?a  sister  ?b,0.124080432,0.281423804,0.34097035,253,899,742,?b,0.18194893962006584
?b  aunt  ?f  ?f  daughter  ?a   ,?a  sister  ?b,0.063266307,0.129778672,0.15375447,129,994,839,?b,0.08964558726690293
?a  niece  ?f  ?f  uncle  ?b   ,?a  sister  ?b,0.695929377,0.254529148,0.319738621,1419,5575,4438,?b,0.43816581747881184
?a  daughter  ?f  ?f  father  ?b   ,?a  sister  ?b,0.625306523,0.488505747,0.613275613,1275,2610,2079,?b,0.6192326371574983
?f  aunt  ?a  ?b  nephew  ?f   ,?a  sister  ?b,0.330063757,0.11567549,0.155212177,673,5818,4336,?b,0.21113725484177417
?e  brother  ?b  ?a  sister  ?e   ,?a  sister  ?b,0.790583619,0.630179828,0.688594618,1612,2558,2341,?b,0.736073059358245
?a  aunt  ?e  ?e  son  ?b   ,?a  sister  ?b,0.227562531,0.38538206,0.635616438,464,1204,730,?b,0.3351390396919751
?e  nephew  ?a  ?e  son  ?b   ,?a  sister  ?b,0.218734674,0.176493866,0.324127907,446,2527,1376,?b,0.2612005857590959
?e  aunt  ?a  ?e  aunt  ?b   ,?a  sister  ?b,0.619911721,0.115592135,0.152583293,1264,10935,8284,?b,0.24489005118543658
?e  sister  ?a  ?e  sister  ?b   ,?a  sister  ?b,0.703776361,0.28528827,0.28528827,1435,5030,5030,?b,0.4059980191457993
?a  aunt  ?e  ?e  niece  ?b   ,?a  sister  ?b,0.517900932,0.426150121,0.466843501,1056,2478,2262,?b,0.4910485932466154
?e  brother  ?a  ?e  brother  ?b   ,?a  sister  ?b,0.810691515,0.285344381,0.341035692,1653,5793,4847,?b,0.4801045597189811
?a  aunt  ?e  ?e  daughter  ?b   ,?a  sister  ?b,0.18293281,0.375251509,0.615511551,373,994,606,?b,0.2820415876464267
?e  uncle  ?a  ?e  uncle  ?b   ,?a  sister  ?b,0.69691025,0.114809728,0.151735184,1421,12377,9365,?b,0.24921080295410156
?e  daughter  ?a  ?e  niece  ?b   ,?a  sister  ?b,0.151544875,0.143654114,0.168944779,309,2151,1829,?b,0.15977249247152062
?e  father  ?a  ?e  father  ?b   ,?a  sister  ?b,0.603727317,0.214909218,0.300390434,1231,5728,4098,?b,0.4011732112785065
?e  daughter  ?b  ?e  niece  ?a   ,?a  sister  ?b,0.178028445,0.168758717,0.29950495,363,2151,1212,?b,0.2233159024126585
?a  aunt  ?f  ?f  nephew  ?b   ,?a  sister  ?b,0.610593428,0.433495822,0.482371174,1245,2872,2581,?b,0.5389610389249266
?f  mother  ?a  ?b  son  ?f   ,?a  brother  ?b,0.347190146,0.343357442,0.399645547,902,2627,2257,?b,0.3715756949264605
?e  mother  ?a  ?e  mother  ?b   ,?a  sister  ?b,0.637076999,0.251597908,0.329528158,1299,5163,3942,?b,0.4343755223408928
?f  father  ?a  ?b  son  ?f   ,?a  brother  ?b,0.319091609,0.296283059,0.376646979,829,2798,2201,?b,0.34548864365734794
?a  son  ?f  ?b  son  ?f   ,?a  brother  ?b,0.445727483,0.453761755,0.569601574,1158,2552,2033,?b,0.5001079682325259
?b  nephew  ?f  ?f  uncle  ?a   ,?a  sister  ?b,0.369789112,0.113571321,0.150649351,754,6639,5005,?b,0.21408290774106875
?f  brother  ?a  ?b  sister  ?f   ,?a  brother  ?b,0.346035412,0.351446443,0.358310084,899,2558,2509,?b,0.3520657922704871
?a  brother  ?f  ?b  sister  ?f   ,?a  brother  ?b,0.402232487,0.815132605,0.834664537,1045,1282,1252,?b,0.542857143341649
?e  niece  ?a  ?e  niece  ?b   ,?a  sister  ?b,0.525747916,0.19459067,0.220168412,1072,5509,4869,?b,0.3103647941006847
?f  sister  ?a  ?b  sister  ?f   ,?a  brother  ?b,0.312933025,0.353017803,0.384397163,813,2303,2115,?b,0.34500318239200645
?e  nephew  ?a  ?e  nephew  ?b   ,?a  sister  ?b,0.598332516,0.198891425,0.229582236,1220,6134,5314,?b,0.33183734572417856
?b  nephew  ?f  ?f  uncle  ?a   ,?a  brother  ?b,0.364126251,0.142491339,0.173164928,946,6639,5463,?b,0.2347103339931249
?b  father  ?f  ?f  nephew  ?a   ,?a  brother  ?b,0.145881447,0.294254658,0.409287257,379,1288,926,?b,0.21509648097822487
?b  father  ?f  ?f  niece  ?a   ,?a  brother  ?b,0.104311008,0.27484787,0.372764787,271,986,727,?b,0.16300751824508428
?b  father  ?f  ?a  uncle  ?f   ,?a  brother  ?b,0.177059276,0.538641686,0.698027314,460,854,659,?b,0.28246852884596174
?b  daughter  ?f  ?a  son  ?f   ,?a  brother  ?b,0.380677444,0.73916293,0.774471417,989,1338,1277,?b,0.5104516126508445
?b  daughter  ?f  ?f  father  ?a   ,?a  brother  ?b,0.280600462,0.279310345,0.340813464,729,2610,2139,?b,0.30778974030981204
?f  aunt  ?a  ?b  nephew  ?f   ,?a  brother  ?b,0.31408776,0.140254383,0.172370089,816,5818,4734,?b,0.22258592499351632
?f  niece  ?a  ?b  uncle  ?f   ,?a  brother  ?b,0.257120862,0.228376068,0.242732558,668,2925,2752,?b,0.2497196259992579
?b  daughter  ?f  ?f  mother  ?a   ,?a  brother  ?b,0.299461124,0.353315168,0.409258285,778,2202,1901,?b,0.3458546343618264
?f  nephew  ?a  ?b  uncle  ?f   ,?a  brother  ?b,0.299461124,0.237122828,0.251943005,778,3281,3088,?b,0.2736545901390507
?f  son  ?a  ?b  uncle  ?f   ,?a  brother  ?b,0.138953041,0.266028003,0.290192926,361,1357,1244,?b,0.1879229569662388
?b  aunt  ?f  ?f  nephew  ?a   ,?a  brother  ?b,0.272902232,0.246866295,0.262982196,709,2872,2696,?b,0.2678503965211748
?a  uncle  ?f  ?b  uncle  ?f   ,?a  brother  ?b,0.328329484,0.371030883,0.393813481,853,2299,2166,?b,0.3581024347691978
?b  aunt  ?f  ?f  niece  ?a   ,?a  brother  ?b,0.229407236,0.240516546,0.251476793,596,2478,2370,?b,0.23993558746478624
?a  mother  ?f  ?f  niece  ?b   ,?a  sister  ?b,0.144678764,0.281757402,0.332957111,295,1047,886,?b,0.20170940168382787
?a  nephew  ?f  ?b  nephew  ?f   ,?a  brother  ?b,0.420323326,0.23853211,0.292761394,1092,4578,3730,?b,0.3451327434150502
?b  aunt  ?f  ?f  son  ?a   ,?a  brother  ?b,0.121632025,0.262458472,0.288848263,316,1204,1094,?b,0.17118093206182208
?b  aunt  ?f  ?f  daughter  ?a   ,?a  brother  ?b,0.098922248,0.258551308,0.279651795,257,994,919,?b,0.1461472846865793
?e  nephew  ?b  ?e  son  ?a   ,?a  sister  ?b,0.167238843,0.13494262,0.166179337,341,2527,2052,?b,0.16670740659904684
?a  father  ?f  ?b  uncle  ?f   ,?a  brother  ?b,0.171670516,0.522248244,0.573264781,446,854,778,?b,0.2642180096854694
?a  nephew  ?f  ?b  niece  ?f   ,?a  brother  ?b,0.349884527,0.287294564,0.324179743,909,3164,2804,?b,0.33654202155689567
?b  aunt  ?f  ?a  father  ?f   ,?a  brother  ?b,0.153194765,0.513548387,0.570200573,398,775,698,?b,0.24150485410952524
?b  mother  ?f  ?f  nephew  ?a   ,?a  brother  ?b,0.090454196,0.17190929,0.350223547,235,1367,671,?b,0.1437748552876346
?b  aunt  ?f  ?a  uncle  ?f   ,?a  brother  ?b,0.299461124,0.493341788,0.509162304,778,1577,1528,?b,0.37712069815090665
?b  mother  ?f  ?f  niece  ?a   ,?a  brother  ?b,0.074287914,0.184336199,0.333333333,193,1047,579,?b,0.12149826907937095
?f  brother  ?a  ?b  brother  ?f   ,?a  brother  ?b,0.401462664,0.342753861,0.346281541,1043,3043,3012,?b,0.3718360075926907
?f  aunt  ?a  ?b  niece  ?f   ,?a  brother  ?b,0.27482679,0.141023109,0.1614654,714,5063,4422,?b,0.20341880324773176
?b  brother  ?f  ?f  sister  ?a   ,?a  brother  ?b,0.368360277,0.357623318,0.391411043,957,2676,2445,?b,0.3795359904354877
?b  mother  ?f  ?a  uncle  ?f   ,?a  brother  ?b,0.110854503,0.320355951,0.611464968,288,899,471,?b,0.18768328378496915
?a  brother  ?f  ?b  brother  ?f   ,?a  brother  ?b,0.472286374,0.542200619,0.582621083,1227,2263,2106,?b,0.5216836735395701
?f  aunt  ?b  ?a  niece  ?f   ,?a  sister  ?b,0.609122119,0.245309105,0.308341609,1242,5063,4028,?b,0.40942805370491875
?f  daughter  ?a  ?b  uncle  ?f   ,?a  brother  ?b,0.112394149,0.253692441,0.278625954,292,1151,1048,?b,0.16017553444889326
?f  nephew  ?b  ?a  uncle  ?f   ,?a  brother  ?b,0.559661278,0.443157574,0.462321145,1454,3281,3145,?b,0.5063555635283628
?f  son  ?b  ?a  uncle  ?f   ,?a  brother  ?b,0.226712856,0.434045689,0.649393605,589,1357,907,?b,0.3360912980590058
?a  father  ?f  ?f  niece  ?b   ,?a  brother  ?b,0.187836798,0.494929006,0.542222222,488,986,900,?b,0.2790165813852287
?a  nephew  ?f  ?f  uncle  ?b   ,?a  brother  ?b,0.68321786,0.267359542,0.313161609,1775,6639,5668,?b,0.42947011854805034
?f  daughter  ?b  ?a  uncle  ?f   ,?a  brother  ?b,0.190531178,0.430060817,0.635430039,495,1151,779,?b,0.2931596093748695
?e  nephew  ?a  ?e  son  ?b   ,?a  brother  ?b,0.228637413,0.235061338,0.378585086,594,2527,1569,?b,0.28509719190567256
?e  daughter  ?b  ?e  niece  ?a   ,?a  brother  ?b,0.196689761,0.237563924,0.369486623,511,2151,1383,?b,0.25671941686132604
?e  nephew  ?a  ?e  nephew  ?b   ,?a  brother  ?b,0.563895304,0.238832736,0.254031559,1465,6134,5767,?b,0.3502689779927156
?f  brother  ?b  ?a  brother  ?f   ,?a  brother  ?b,0.761354888,0.650016431,0.650016431,1978,3043,3043,?b,0.7012940965426614
?e  nephew  ?b  ?e  son  ?a   ,?a  brother  ?b,0.2617398,0.269093787,0.296167247,680,2527,2296,?b,0.2778912953803597
?e  mother  ?b  ?a  son  ?e   ,?a  brother  ?b,0.638953041,0.631899505,0.702794242,1660,2627,2362,?b,0.6693548387430421
?e  mother  ?a  ?e  mother  ?b   ,?a  brother  ?b,0.647036182,0.3255859,0.385815928,1681,5163,4357,?b,0.4833932420545801
?f  aunt  ?b  ?a  nephew  ?f   ,?a  brother  ?b,0.598922248,0.267445858,0.316131654,1556,5818,4922,?b,0.41382978743396076
?e  brother  ?a  ?e  brother  ?b   ,?a  brother  ?b,0.764819092,0.343000173,0.343000173,1987,5793,5793,?b,0.47360266996205913
?f  father  ?b  ?a  son  ?f   ,?a  brother  ?b,0.59160893,0.549320944,0.654320988,1537,2798,2349,?b,0.6213866991951033
?e  father  ?a  ?e  father  ?b   ,?a  brother  ?b,0.612779061,0.277932961,0.347750109,1592,5728,4578,?b,0.4437012261807054
?e  niece  ?a  ?e  niece  ?b   ,?a  brother  ?b,0.481139338,0.226901434,0.240153698,1250,5509,5205,?b,0.32038959343001877
?e  uncle  ?a  ?e  uncle  ?b   ,?a  brother  ?b,0.686682063,0.144138321,0.171077867,1784,12377,10428,?b,0.2739137106700697
?f  niece  ?b  ?a  uncle  ?f   ,?a  brother  ?b,0.484988453,0.430769231,0.44935806,1260,2925,2804,?b,0.46649389135673097
?e  aunt  ?a  ?e  aunt  ?b   ,?a  brother  ?b,0.592378753,0.140740741,0.168049793,1539,10935,9158,?b,0.26182375015481896
?a  brother  ?e  ?e  sister  ?b   ,?a  brother  ?b,0.695919938,0.675635277,0.714342157,1808,2676,2531,?b,0.705010723003551
?b  daughter  ?f  ?f  sister  ?a   ,?a  aunt  ?b,0.090986758,0.332293292,0.371080139,213,641,574,?b,0.14614065203549678
?f  brother  ?a  ?b  daughter  ?f   ,?a  aunt  ?b,0.202477574,0.380112269,0.417621145,474,1247,1135,?b,0.27272727293185145
?b  daughter  ?f  ?a  sister  ?f   ,?a  aunt  ?b,0.280649295,0.780285036,0.803178484,657,842,818,?b,0.4159544157499746
?f  brother  ?a  ?b  nephew  ?f   ,?a  aunt  ?b,0.43058522,0.290993072,0.330708661,1008,3464,3048,?b,0.37409537921293345
?b  nephew  ?f  ?f  sister  ?a   ,?a  aunt  ?b,0.391285775,0.302410036,0.309773419,916,3029,2957,?b,0.34579086435264617
?f  niece  ?a  ?b  sister  ?f   ,?a  aunt  ?b,0.281076463,0.36596218,0.393305439,658,1798,1673,?b,0.3278525160444838
?a  aunt  ?f  ?b  husband  ?f   ,?a  aunt  ?b,0.011106365,0.042833608,0.174496644,26,607,149,?b,0.020883534485575717
?b  nephew  ?f  ?a  sister  ?f   ,?a  aunt  ?b,0.489107219,0.646892655,0.676314235,1145,1770,1693,?b,0.5676747643792088
?a  aunt  ?f  ?b  sister  ?f   ,?a  aunt  ?b,0.370781717,0.774308653,0.794871795,868,1121,1092,?b,0.5056801629487512
?f  nephew  ?a  ?b  sister  ?f   ,?a  aunt  ?b,0.308415207,0.36281407,0.392818281,722,1990,1838,?b,0.3455372098487092
?f  sister  ?a  ?b  son  ?f   ,?a  aunt  ?b,0.122170013,0.347931873,0.381842457,286,822,749,?b,0.18511326886670856
?f  brother  ?a  ?b  son  ?f   ,?a  aunt  ?b,0.232379325,0.361461794,0.419106317,544,1505,1298,?b,0.29898323698650603
?a  sister  ?f  ?b  son  ?f   ,?a  aunt  ?b,0.333190944,0.77689243,0.797546012,780,1004,978,?b,0.4700210906022875
?b  brother  ?f  ?f  niece  ?a   ,?a  aunt  ?b,0.333190944,0.350561798,0.381231672,780,2225,2046,?b,0.35559607949583266
?b  brother  ?f  ?f  nephew  ?a   ,?a  aunt  ?b,0.377616403,0.348993289,0.393063584,884,2533,2249,?b,0.3851851851457727
?a  aunt  ?f  ?b  brother  ?f   ,?a  aunt  ?b,0.461341307,0.772532189,0.795287187,1080,1398,1358,?b,0.5839416057215927
?e  aunt  ?b  ?a  sister  ?e   ,?a  aunt  ?b,0.711661683,0.658758403,0.658758403,1666,2529,2529,?b,0.6841889119383094
?f  brother  ?a  ?b  niece  ?f   ,?a  aunt  ?b,0.344724477,0.295279912,0.325010068,807,2733,2483,?b,0.33457711431335657
?a  sister  ?e  ?e  uncle  ?b   ,?a  aunt  ?b,0.755659974,0.653732446,0.688862928,1769,2706,2568,?b,0.7207170499565314
?b  niece  ?f  ?f  sister  ?a   ,?a  aunt  ?b,0.322084579,0.30712831,0.314428691,754,2455,2398,?b,0.318210593052541
?e  aunt  ?b  ?e  sister  ?a   ,?a  aunt  ?b,0.707817172,0.302096627,0.302096627,1657,5485,5485,?b,0.4234602604808628
?e  brother  ?a  ?e  uncle  ?b   ,?a  aunt  ?b,0.783853054,0.29520592,0.330452008,1835,6216,5553,?b,0.4649100583036433
?b  niece  ?f  ?a  sister  ?f   ,?a  aunt  ?b,0.392567279,0.637751561,0.67080292,919,1441,1370,?b,0.4952842900756421
?b  niece  ?f  ?f  uncle  ?a   ,?a  brother  ?b,0.310238645,0.144573991,0.164590566,806,5575,4897,?b,0.21507671808179074
?e  sister  ?a  ?e  sister  ?b   ,?a  brother  ?b,0.675904542,0.349105368,0.38033355,1756,5030,4617,?b,0.48676368683735016
?a  aunt  ?f  ?f  husband  ?b   ,?a  aunt  ?b,0.011106365,0.039097744,0.181818182,26,665,143,?b,0.020933977809764456
?a  aunt  ?f  ?f  wife  ?b   ,?a  aunt  ?b,0.011106365,0.050880626,0.176870748,26,511,147,?b,0.02090032189302769
?a  father  ?f  ?f  nephew  ?b   ,?a  brother  ?b,0.265588915,0.535714286,0.59125964,690,1288,1167,?b,0.3665338649509436
?f  father  ?b  ?a  sister  ?f   ,?a  aunt  ?b,0.370781717,0.778475336,0.800738007,868,1115,1084,?b,0.5068613135917087
?e  daughter  ?a  ?e  niece  ?b   ,?a  brother  ?b,0.207467283,0.250581125,0.273882114,539,2151,1968,?b,0.23609286064557494
?e  brother  ?b  ?e  nephew  ?a   ,?a  aunt  ?b,0.709953012,0.357265692,0.39439962,1662,4652,4214,?b,0.5070938213703745
?e  brother  ?a  ?e  father  ?b   ,?a  aunt  ?b,0.403246476,0.362102033,0.410970832,944,2607,2297,?b,0.407072014103606
?e  niece  ?a  ?e  sister  ?b   ,?a  aunt  ?b,0.599743699,0.35843758,0.389567148,1404,3917,3604,?b,0.4723296890131044
?b  nephew  ?f  ?f  sister  ?a   ,?a  uncle  ?b,0.362770246,0.326840541,0.350566572,990,3029,2824,?b,0.35656401956198125
?f  brother  ?a  ?b  nephew  ?f   ,?a  uncle  ?b,0.415170392,0.327078522,0.33343143,1133,3464,3398,?b,0.36983841991830085
?b  niece  ?f  ?f  sister  ?a   ,?a  uncle  ?b,0.308171491,0.342566191,0.365175858,841,2455,2303,?b,0.33426073126802874
?f  brother  ?a  ?b  niece  ?f   ,?a  uncle  ?b,0.334554782,0.33406513,0.343362166,913,2733,2659,?b,0.33890126196749937
?a  aunt  ?f  ?f  sister  ?b   ,?a  aunt  ?b,0.607432721,0.77493188,0.793969849,1422,1835,1791,?b,0.6882865439158272
?f  sister  ?a  ?b  son  ?f   ,?a  uncle  ?b,0.132282888,0.439172749,0.475,361,822,760,?b,0.2069360854442518
?f  brother  ?a  ?b  son  ?f   ,?a  uncle  ?b,0.230120923,0.417275748,0.451798561,628,1505,1390,?b,0.30492838027602626
?a  brother  ?f  ?b  niece  ?f   ,?a  uncle  ?b,0.386222059,0.612434631,0.638787879,1054,1721,1650,?b,0.4813884446291541
?a  brother  ?f  ?b  son  ?f   ,?a  uncle  ?b,0.394650055,0.785557987,0.810383747,1077,1371,1329,?b,0.5308033513978657
?a  brother  ?f  ?b  nephew  ?f   ,?a  uncle  ?b,0.49322096,0.580172414,0.607949413,1346,2320,2214,?b,0.5446085373589986
?b  daughter  ?f  ?f  sister  ?a   ,?a  uncle  ?b,0.104800293,0.446177847,0.482293423,286,641,593,?b,0.17218543024695887
?f  brother  ?a  ?b  daughter  ?f   ,?a  uncle  ?b,0.19237816,0.421010425,0.451807229,525,1247,1162,?b,0.26985350762036187
?b  brother  ?f  ?f  niece  ?a   ,?a  uncle  ?b,0.344814951,0.422921348,0.444917258,941,2225,2115,?b,0.3885218831598253
?a  brother  ?f  ?b  daughter  ?f   ,?a  uncle  ?b,0.318798095,0.794520548,0.817669173,870,1095,1064,?b,0.4587397842990502
?b  brother  ?f  ?f  nephew  ?a   ,?a  uncle  ?b,0.393917186,0.424397947,0.446058091,1075,2533,2410,?b,0.4183693325518006
?b  brother  ?f  ?a  uncle  ?f   ,?a  uncle  ?b,0.473799927,0.77286312,0.791794244,1293,1673,1633,?b,0.5928473180463474
?f  niece  ?a  ?b  sister  ?f   ,?a  uncle  ?b,0.277390986,0.421023359,0.440372309,757,1798,1719,?b,0.3403776979167113
?e  mother  ?b  ?e  sister  ?a   ,?a  aunt  ?b,0.209739428,0.344078486,0.380915438,491,1427,1289,?b,0.2705234162330239
?a  aunt  ?e  ?e  brother  ?b   ,?a  aunt  ?b,0.720632208,0.769265846,0.790163934,1687,2193,2135,?b,0.7537980335144201
?b  sister  ?f  ?a  uncle  ?f   ,?a  uncle  ?b,0.369732503,0.7938631,0.813709677,1009,1271,1240,?b,0.508440413358482
?a  brother  ?f  ?f  father  ?b   ,?a  uncle  ?b,0.42139978,0.788751715,0.809289233,1150,1458,1421,?b,0.5542168673647999
?a  brother  ?f  ?f  mother  ?b   ,?a  uncle  ?b,0.255771345,0.779017857,0.800458716,698,896,872,?b,0.38767009190111096
?e  mother  ?b  ?e  sister  ?a   ,?a  uncle  ?b,0.230853793,0.441485634,0.473684211,630,1427,1330,?b,0.3104212864961713
?a  aunt  ?f  ?b  wife  ?f   ,?a  aunt  ?b,0.011106365,0.038863976,0.201550388,26,669,129,?b,0.021052631938000294
?e  niece  ?a  ?e  sister  ?b   ,?a  uncle  ?b,0.606082814,0.422261935,0.441891531,1654,3917,3743,?b,0.5111248455061144
?e  sister  ?b  ?a  uncle  ?e   ,?a  uncle  ?b,0.610113595,0.779859485,0.798178332,1665,2135,2086,?b,0.6915887853238023
?e  brother  ?a  ?e  uncle  ?b   ,?a  uncle  ?b,0.740197875,0.324967825,0.324967825,2020,6216,6216,?b,0.451648965993501
?f  nephew  ?a  ?b  sister  ?f   ,?a  uncle  ?b,0.305240015,0.418592965,0.439809926,833,1990,1894,?b,0.3603720529907105
?e  brother  ?b  ?a  uncle  ?e   ,?a  uncle  ?b,0.72224258,0.781522601,0.799270073,1971,2522,2466,?b,0.7588065449236961
?f  father  ?a  ?b  sister  ?f   ,?a  nephew  ?b,0.173300458,0.441255605,0.453874539,492,1115,1084,?b,0.25082844775216334
?f  mother  ?a  ?b  sister  ?f   ,?a  nephew  ?b,0.09510391,0.43062201,0.459965928,270,627,587,?b,0.15761821387087685
?f  aunt  ?a  ?b  sister  ?f   ,?a  nephew  ?b,0.3205354,0.359826018,0.382352941,910,2529,2380,?b,0.3487258095937357
?b  sister  ?f  ?f  uncle  ?a   ,?a  nephew  ?b,0.341317365,0.358093126,0.378811572,969,2706,2558,?b,0.3590883824921141
?e  brother  ?a  ?e  father  ?b   ,?a  uncle  ?b,0.405276658,0.424242424,0.456082474,1106,2607,2425,?b,0.42918121830533257
?e  brother  ?b  ?e  nephew  ?a   ,?a  uncle  ?b,0.718944668,0.421754084,0.442789438,1962,4652,4431,?b,0.5480446925896081
?b  sister  ?f  ?a  son  ?f   ,?a  nephew  ?b,0.274040155,0.774900398,0.797131148,778,1004,976,?b,0.40786369601473155
?b  brother  ?f  ?f  father  ?a   ,?a  nephew  ?b,0.232828461,0.453360768,0.465821001,661,1458,1419,?b,0.310474401436838
?f  aunt  ?a  ?b  brother  ?f   ,?a  nephew  ?b,0.35575907,0.329312031,0.356764394,1010,3067,2831,?b,0.3562610227767982
?b  brother  ?f  ?f  uncle  ?a   ,?a  nephew  ?b,0.400845368,0.336686391,0.369720598,1138,3380,3078,?b,0.384654385741428
?a  nephew  ?f  ?b  sister  ?f   ,?a  nephew  ?b,0.402254315,0.64519774,0.682606097,1142,1770,1673,?b,0.5062056738845376
?b  brother  ?f  ?a  son  ?f   ,?a  nephew  ?b,0.380767876,0.788475565,0.800148038,1081,1371,1351,?b,0.5159904533470913
?b  brother  ?f  ?a  nephew  ?f   ,?a  nephew  ?b,0.48185981,0.589655172,0.650808754,1368,2320,2102,?b,0.553734062224361
?f  brother  ?a  ?b  uncle  ?f   ,?a  nephew  ?b,0.383938006,0.432196669,0.43443603,1090,2522,2509,?b,0.40762901987461436
?f  sister  ?a  ?b  uncle  ?f   ,?a  nephew  ?b,0.326523424,0.434192037,0.443965517,927,2135,2088,?b,0.37629389089121323
?f  aunt  ?b  ?a  brother  ?f   ,?a  uncle  ?b,0.682301209,0.607107923,0.638765009,1862,3067,2915,?b,0.6598157336388658
?b  brother  ?f  ?f  mother  ?a   ,?a  nephew  ?b,0.138781261,0.439732143,0.460280374,394,896,856,?b,0.21326116374409992
?a  nephew  ?f  ?f  sister  ?b   ,?a  nephew  ?b,0.670306446,0.628260152,0.665152045,1903,3029,2861,?b,0.667719298410724
?f  brother  ?b  ?a  nephew  ?f   ,?a  nephew  ?b,0.758013385,0.621247113,0.667908132,2152,3464,3222,?b,0.7101138428312908
?a  brother  ?f  ?b  uncle  ?f   ,?a  nephew  ?b,0.462486791,0.784817693,0.7890625,1313,1673,1664,?b,0.5831667776054655
?f  sister  ?b  ?a  son  ?f   ,?a  nephew  ?b,0.219443466,0.757907543,0.777777778,623,822,801,?b,0.3423076923180721
?a  brother  ?e  ?e  nephew  ?b   ,?a  nephew  ?b,0.700246566,0.784840111,0.784840111,1988,2533,2533,?b,0.7401340286709862
?f  brother  ?b  ?a  son  ?f   ,?a  nephew  ?b,0.42197957,0.796013289,0.814411965,1198,1505,1471,?b,0.5559164731640694
?a  brother  ?f  ?f  niece  ?b   ,?a  nephew  ?b,0.61113068,0.779775281,0.787205082,1735,2225,2204,?b,0.6880824908232815
?b  aunt  ?f  ?f  sister  ?a   ,?a  nephew  ?b,0.268052131,0.414713896,0.426091825,761,1835,1786,?b,0.32908108096508176
?b  aunt  ?f  ?f  brother  ?a   ,?a  nephew  ?b,0.320183163,0.414500684,0.420638593,909,2193,2161,?b,0.36359999985370206
?e  aunt  ?b  ?e  sister  ?a   ,?a  uncle  ?b,0.664712349,0.330720146,0.353606238,1814,5485,5130,?b,0.4616363406946888
?e  mother  ?a  ?e  sister  ?b   ,?a  nephew  ?b,0.217330046,0.432375613,0.459077381,617,1427,1344,?b,0.29500358614569006
?f  mother  ?b  ?a  sister  ?f   ,?a  aunt  ?b,0.211020931,0.787878788,0.803252033,494,627,615,?b,0.33423545307336566
?e  aunt  ?a  ?e  sister  ?b   ,?a  nephew  ?b,0.671010919,0.347310848,0.370983447,1905,5485,5135,?b,0.47780285926278765
?e  brother  ?a  ?e  nephew  ?b   ,?a  nephew  ?b,0.696724199,0.425193465,0.425193465,1978,4652,4652,?b,0.5281003870925051
?a  brother  ?e  ?e  uncle  ?b   ,?a  uncle  ?b,0.739098571,0.596745562,0.596745562,2017,3380,3380,?b,0.660337207357098
?e  brother  ?b  ?e  father  ?a   ,?a  nephew  ?b,0.415991546,0.453011124,0.468093539,1181,2607,2523,?b,0.44050727303293735
?b  aunt  ?f  ?a  brother  ?f   ,?a  nephew  ?b,0.381120113,0.773962804,0.786909091,1082,1398,1375,?b,0.513526341046259
?e  niece  ?b  ?e  sister  ?a   ,?a  nephew  ?b,0.58013385,0.420474853,0.429913861,1647,3917,3831,?b,0.49385307373919657
?e  brother  ?b  ?e  uncle  ?a   ,?a  nephew  ?b,0.754843255,0.34475547,0.3736053,2143,6216,5736,?b,0.4998250730840832
